value1,value2,value3,result
1,0,88,false
57,43,27,false
3,34,19,false
74,81,24,false
28,20,2,false
19,5,15,false
9,83,94,false
10,41,58,false
61,64,47,false
12,87,63,false
35,87,58,false
72,9,40,false
80,12,43,false
48,74,99,true
99,67,9,false
12,62,71,false
14,38,13,false
28,48,95,false
96,60,40,false
67,67,37,false
26,85,90,false
99,65,60,true
68,91,12,false
22,42,63,false
35,6,1,false
58,87,98,false
59,76,0,false
1,54,34,false
7,7,2,false
17,45,48,false
32,61,10,false
83,95,49,false
88,90,29,false
30,0,26,false
30,83,82,false
42,37,52,false
90,53,54,false
2,89,97,false
20,67,56,false
86,42,4,false
79,25,26,false
35,31,59,false
6,32,0,false
50,32,16,false
45,20,15,false
26,97,91,false
38,38,41,false
55,28,14,false
12,54,65,false
46,45,73,false
12,20,99,false
64,64,29,false
24,1,70,false
51,88,35,false
7,53,70,false
7,28,65,false
64,3,63,false
59,74,81,true
40,23,21,false
26,26,20,false
52,45,40,false
91,84,93,true
22,20,22,false
25,93,42,false
7,51,45,false
1,6,86,false
25,19,44,false
96,65,62,false
0,71,15,false
0,69,28,false
41,36,12,false
17,24,1,false
61,89,56,false
25,99,55,false
25,62,47,false
21,85,0,false
30,80,67,false
61,36,83,false
83,27,6,false
92,19,36,false
91,90,33,false
55,48,18,false
51,65,87,false
88,38,67,false
75,19,67,false
24,52,6,false
17,98,72,false
41,37,97,false
54,63,60,false
81,37,43,false
91,80,31,false
68,94,60,false
38,34,76,false
20,67,8,false
77,18,75,false
50,45,87,false
92,72,48,true
31,41,20,false
17,36,61,false
11,23,20,false
79,35,37,false
50,72,22,false
64,71,23,false
15,75,23,false
52,97,96,false
70,79,63,false
27,74,46,false
87,92,60,false
5,95,45,false
98,18,14,false
15,89,4,false
51,19,41,false
17,66,40,false
34,64,39,false
58,32,26,false
19,19,98,false
23,87,35,false
71,63,13,false
70,86,45,false
72,18,93,false
39,71,76,false
78,10,59,false
3,81,85,false
34,24,48,false
8,71,77,false
68,98,78,false
69,62,24,false
52,95,64,true
49,51,34,false
14,36,13,false
68,88,82,false
57,12,1,false
71,74,46,false
43,92,26,false
59,74,87,false
18,60,18,false
70,9,45,false
97,31,51,false
33,15,0,false
55,96,77,false
67,12,53,false
19,0,19,false
41,25,53,false
18,50,92,false
8,57,22,false
28,64,48,false
4,83,30,false
96,66,5,false
15,84,95,false
99,77,79,true
81,27,38,false
71,11,15,false
26,11,63,false
92,47,2,false
5,26,56,false
93,47,83,true
11,17,44,false
65,27,98,false
11,74,58,false
90,71,44,false
76,20,46,false
91,87,4,false
19,65,90,false
50,65,70,false
64,21,67,false
6,8,89,false
36,66,16,false
61,42,49,false
35,57,16,false
70,96,73,true
35,87,67,false
42,24,14,false
50,41,18,false
57,41,87,false
68,67,63,false
31,11,51,false
50,39,10,false
12,74,77,false
12,13,79,false
0,50,86,false
11,34,78,false
95,82,46,true
63,40,45,false
0,78,2,false
2,75,79,false
57,36,98,false
58,96,77,false
30,42,96,false
58,31,71,false
31,26,10,false
88,20,42,false
14,53,6,false
50,43,99,false
16,68,34,false
87,14,45,false
57,82,60,false
68,65,76,false
77,30,74,false
20,72,60,false
78,90,73,true
70,94,40,false
87,19,26,false
79,2,7,false
52,34,26,false
77,81,73,false
24,12,7,false
43,88,56,false
50,50,59,false
53,60,81,false
30,82,96,false
19,18,74,false
51,48,12,false
56,74,75,false
33,58,37,false
39,80,27,false
12,70,50,false
57,98,59,true
18,14,50,false
86,78,87,true
98,3,51,false
45,11,26,false
36,62,95,false
1,13,40,false
15,83,71,false
56,82,52,false
12,55,22,false
53,71,90,true
4,41,31,false
60,45,21,false
32,88,68,false
8,60,67,false
82,23,28,false
15,36,27,false
45,0,11,false
94,27,8,false
22,63,36,false
15,95,54,false
79,76,76,true
50,81,27,false
95,15,43,false
40,27,38,false
18,3,92,false
50,45,98,false
67,63,57,false
56,28,83,false
52,66,14,false
37,73,38,false
67,53,75,false
34,22,99,false
27,48,64,false
88,82,92,true
59,28,80,false
59,65,50,false
12,13,77,false
80,70,34,false
67,15,52,false
54,23,63,false
12,12,74,false
77,53,91,false
34,96,79,false
50,72,14,false
27,35,43,false
5,19,74,false
74,34,21,false
20,17,55,false
41,3,12,false
93,81,20,false
86,92,20,false
53,50,22,false
51,43,55,false
6,70,79,false
50,31,50,false
44,70,54,false
87,22,34,false
37,97,30,false
2,80,4,false
15,4,42,false
17,59,69,false
2,78,94,false
5,12,21,false
57,41,75,false
60,87,71,false
40,83,87,false
45,91,41,false
28,97,42,false
54,71,26,false
13,71,89,false
85,67,89,false
45,8,45,false
61,56,56,false
78,67,17,false
26,37,45,false
97,18,74,false
78,83,96,true
28,72,14,false
52,47,87,false
20,55,79,false
64,3,51,false
58,82,22,false
56,55,9,false
81,73,69,true
3,24,61,false
89,14,57,false
43,50,34,false
22,8,50,false
31,63,45,false
71,76,97,true
82,1,64,false
7,98,31,false
4,5,67,false
94,76,97,true
98,27,63,false
75,40,12,false
81,48,68,false
91,44,75,false
44,79,99,false
0,92,24,false
83,98,98,true
54,86,4,false
5,87,11,false
17,13,71,false
29,74,9,false
12,44,54,false
21,99,28,false
24,61,85,false
59,13,92,false
67,72,7,false
51,12,53,false
59,56,80,false
20,72,27,false
18,38,61,false
53,40,29,false
81,38,23,false
64,27,37,false
70,69,44,false
84,92,19,false
85,65,74,false
90,60,91,false
59,53,50,false
70,69,29,false
56,66,71,false
99,50,6,false
24,50,4,false
24,30,39,false
35,24,26,false
96,95,26,false
54,56,16,false
92,70,47,false
3,34,96,false
61,97,60,true
32,91,56,false
47,49,37,false
19,74,17,false
55,2,86,false
59,29,64,false
31,32,71,false
75,54,4,false
26,16,67,false
8,50,60,false
44,48,36,false
53,28,46,false
37,99,41,false
62,6,5,false
68,83,76,false
28,82,23,false
91,5,37,false
19,19,51,false
50,66,14,false
20,71,41,false
15,38,88,false
75,98,98,true
12,88,87,false
85,47,32,false
48,57,24,false
62,16,5,false
95,92,50,false
52,77,55,false
15,24,74,false
5,65,16,false
8,6,28,false
32,59,77,false
21,56,59,false
4,35,15,false
71,37,28,false
97,18,55,false
69,39,51,false
78,5,71,false
14,55,8,false
89,70,50,false
7,7,14,false
21,31,96,false
66,67,90,false
31,42,23,false
71,15,51,false
2,3,80,false
63,81,57,false
25,34,74,false
35,30,57,false
72,70,24,false
77,58,79,false
48,35,69,false
6,47,5,false
86,40,5,false
25,77,77,false
16,71,88,false
68,94,47,false
1,40,7,false
87,41,65,false
2,9,86,false
90,2,17,false
26,10,84,false
52,86,15,false
38,65,83,false
90,82,9,false
56,68,73,false
54,49,37,false
27,4,60,false
66,93,15,false
35,42,35,false
22,94,75,false
96,13,50,false
28,23,7,false
43,79,20,false
22,55,76,false
40,83,61,false
40,9,67,false
21,0,2,false
93,30,59,false
64,79,78,true
47,58,21,false
12,80,9,false
77,78,83,false
17,28,20,false
5,58,3,false
30,23,35,false
14,81,71,false
26,61,87,false
40,65,5,false
15,82,33,false
18,49,99,false
83,40,89,true
13,55,63,false
42,64,30,false
75,98,31,false
35,10,94,false
91,97,57,false
14,47,40,false
39,62,71,false
38,19,17,false
90,20,56,false
0,5,83,false
96,63,67,true
31,24,90,false
11,21,16,false
28,44,75,false
14,24,65,false
1,75,11,false
61,64,48,false
72,69,87,true
4,4,9,false
97,70,77,true
17,29,91,false
6,59,90,false
10,45,1,false
27,68,66,false
10,44,58,false
83,28,38,false
64,23,40,false
4,79,18,false
56,49,10,false
40,33,85,false
71,95,15,false
95,45,62,false
27,70,41,false
99,12,52,false
90,20,57,false
45,14,61,false
51,16,84,false
51,54,76,false
28,62,66,false
14,86,2,false
57,42,99,false
47,99,94,false
65,23,15,false
34,69,49,false
1,91,40,false
15,46,83,false
63,41,93,false
69,49,5,false
10,26,12,false
0,73,87,false
6,87,59,false
59,18,88,false
65,74,38,false
91,84,80,true
94,20,18,false
55,44,55,false
92,67,50,false
79,47,4,false
41,29,36,false
60,98,76,true
59,96,47,false
17,0,1,false
19,69,25,false
90,67,81,false
70,19,61,false
21,15,16,false
95,94,58,false
81,9,82,false
49,15,56,false
40,78,99,false
91,6,13,false
50,9,75,false
74,66,74,true
75,46,38,false
24,14,14,false
68,74,17,false
87,46,43,false
93,30,46,false
69,10,3,false
96,1,64,false
68,87,13,false
99,22,14,false
93,40,68,false
63,91,91,false
23,18,25,false
49,67,25,false
15,71,0,false
77,98,10,false
23,77,89,false
23,88,90,false
54,83,69,false
94,89,23,false
82,31,18,false
57,17,53,false
12,2,88,false
72,99,53,false
23,11,86,false
38,89,11,false
20,80,94,false
81,26,86,false
12,54,68,false
23,37,62,false
94,32,32,false
70,65,27,false
75,16,58,false
89,51,2,false
41,59,99,false
57,14,42,false
92,20,60,false
76,50,80,false
22,27,37,false
56,60,49,false
59,84,80,true
45,6,25,false
46,33,49,false
49,75,10,false
17,97,75,false
92,47,43,false
74,8,35,false
1,64,68,false
16,49,54,false
8,25,70,false
12,96,43,false
12,82,82,false
38,20,92,false
16,40,39,false
56,91,88,true
26,15,48,false
76,72,67,true
47,32,65,false
16,81,0,false
99,44,22,false
84,25,30,false
75,42,87,false
88,11,83,false
60,41,74,false
14,65,55,false
90,68,60,true
62,19,84,false
70,67,47,false
29,43,99,false
15,21,65,false
44,44,30,false
63,57,33,false
68,18,48,false
71,72,4,false
24,20,28,false
35,36,16,false
54,90,69,false
26,73,84,false
50,27,42,false
43,13,26,false
1,21,53,false
50,48,14,false
44,54,48,false
49,66,53,false
49,31,6,false
12,0,29,false
35,33,87,false
93,69,83,false
14,54,97,false
67,98,64,false
22,83,88,false
31,94,59,false
86,33,23,false
65,34,94,false
30,95,76,false
9,48,53,false
91,76,78,true
64,77,91,true
4,49,3,false
86,81,0,false
6,4,24,false
41,61,25,false
42,64,10,false
16,37,61,false
3,40,48,false
42,15,94,false
14,97,24,false
97,31,7,false
31,7,7,false
82,69,56,false
0,13,74,false
58,47,93,false
36,92,2,false
25,1,73,false
1,44,22,false
14,51,16,false
10,57,76,false
75,35,37,false
97,13,40,false
21,92,32,false
22,48,35,false
20,72,47,false
76,87,32,false
95,27,61,false
36,43,8,false
94,3,37,false
19,77,41,false
37,42,1,false
20,50,58,false
8,74,90,false
74,59,52,false
23,70,88,false
13,43,36,false
51,84,64,false
45,76,70,false
72,42,67,false
50,25,21,false
18,48,30,false
80,20,1,false
13,74,83,false
57,5,78,false
80,73,88,true
25,3,31,false
2,98,81,false
37,38,64,false
82,15,29,false
8,72,6,false
0,82,63,false
79,68,7,false
83,79,78,true
25,20,33,false
14,39,77,false
65,15,27,false
19,84,48,false
18,2,86,false
23,92,50,false
84,91,73,true
32,76,37,false
4,11,42,false
3,78,47,false
89,52,87,true
54,41,66,false
60,45,38,false
78,29,71,false
89,45,93,true
23,68,29,false
63,12,94,false
67,96,38,false
8,32,97,false
7,30,86,false
25,24,95,false
55,1,78,false
6,33,25,false
50,68,17,false
28,33,31,false
66,84,55,false
30,51,66,false
26,38,74,false
81,35,66,false
92,17,68,false
10,82,40,false
29,59,54,false
65,37,15,false
38,45,38,false
83,26,43,false
97,59,50,false
23,15,57,false
23,68,63,false
50,23,96,false
85,46,8,false
93,67,63,false
13,32,1,false
29,98,2,false
86,69,84,false
53,14,88,false
67,25,68,false
35,94,32,false
87,49,9,false
1,16,32,false
28,63,60,false
20,26,12,false
63,57,16,false
39,45,16,false
29,22,13,false
11,32,55,false
15,84,96,false
42,36,92,false
44,40,21,false
1,22,31,false
49,66,39,false
95,27,25,false
62,81,48,false
92,42,59,false
66,35,66,false
63,55,57,false
19,1,50,false
65,12,29,false
90,90,95,true
38,26,16,false
44,49,28,false
26,51,45,false
11,61,51,false
83,17,25,false
66,26,36,false
3,33,38,false
18,31,4,false
72,90,93,true
99,98,43,false
96,4,92,false
30,94,78,false
46,19,76,false
7,60,50,false
1,41,33,false
70,97,7,false
40,75,69,false
78,43,54,false
93,48,53,false
69,63,46,false
10,22,51,false
77,7,32,false
48,47,83,false
25,79,12,false
78,28,10,false
85,31,84,false
4,97,5,false
34,91,21,false
84,35,87,false
2,7,89,false
11,67,84,false
79,22,30,false
19,90,13,false
25,35,51,false
64,25,49,false
11,50,17,false
66,62,41,false
17,25,35,false
35,51,36,false
38,76,27,false
45,87,65,false
51,21,39,false
27,30,20,false
54,49,51,false
6,0,30,false
23,94,22,false
15,62,62,false
36,73,19,false
48,16,64,false
46,88,73,false
37,35,91,false
99,86,75,true
80,57,79,false
53,77,64,false
12,25,16,false
42,69,49,false
4,12,21,false
6,58,76,false
90,90,49,false
43,98,19,false
61,89,92,false
17,20,73,false
33,81,69,false
25,44,18,false
18,18,75,false
95,24,20,false
82,34,61,false
88,98,69,false
61,82,54,false
36,2,94,false
62,45,45,false
86,26,4,false
77,7,57,false
19,35,76,false
44,7,99,false
80,29,42,false
39,59,57,false
0,46,65,false
38,72,61,false
68,34,51,false
94,60,70,true
17,33,91,false
57,80,83,false
0,34,47,false
16,62,40,false
34,66,59,false
76,11,62,false
45,24,90,false
51,43,56,false
80,4,87,false
4,91,37,false
82,88,26,false
64,72,85,true
72,3,13,false
41,78,12,false
40,36,34,false
17,63,91,false
81,14,49,false
65,29,83,false
1,37,6,false
84,26,61,false
8,48,79,false
3,26,97,false
68,49,91,false
20,17,86,false
40,93,90,true
6,61,83,false
76,2,76,false
3,52,54,false
3,13,16,false
10,50,86,false
16,53,88,false
98,57,3,false
59,93,35,false
69,96,86,false
43,99,68,false
8,4,17,false
1,82,62,false
88,52,33,false
77,85,63,false
44,85,36,false
99,45,40,false
36,68,78,false
92,20,41,false
95,45,1,false
31,44,87,false
95,6,2,false
12,48,17,false
44,9,5,false
47,70,19,false
91,37,94,false
8,42,49,false
68,67,14,false
2,37,90,false
66,99,47,false
57,88,4,false
48,82,92,true
58,7,86,false
79,46,69,false
53,82,4,false
61,97,0,false
92,85,90,true
65,98,64,true
38,41,74,false
81,40,84,false
60,91,70,true
1,26,47,false
43,6,65,false
39,94,64,false
45,38,49,false
75,10,52,false
33,53,50,false
75,7,33,false
13,22,27,false
68,27,83,false
64,80,78,true
26,44,12,false
4,40,98,false
89,21,74,false
42,1,14,false
62,84,4,false
83,90,39,true
56,65,98,true
3,90,60,false
92,0,71,false
16,13,21,false
48,26,82,false
36,36,9,false
9,97,34,false
65,55,14,false
0,60,4,false
45,28,30,false
75,37,44,false
91,95,67,false
80,31,76,false
20,93,8,false
3,65,48,false
63,12,60,false
4,29,46,false
47,21,16,false
6,42,14,false
19,46,93,false
52,18,5,false
16,56,19,false
3,40,15,false
15,90,59,false
48,22,81,false
31,95,51,false
50,39,46,false
14,15,27,false
41,15,38,false
51,24,36,false
37,61,80,false
47,97,80,false
39,90,60,false
51,6,20,false
27,2,52,false
38,1,25,false
74,32,10,false
12,53,5,false
5,88,18,false
71,17,70,false
28,93,75,false
20,5,78,false
58,9,39,false
48,81,42,false
46,85,43,false
2,38,19,false
17,66,96,false
67,3,94,false
46,15,41,false
39,89,88,true
21,26,15,false
12,38,5,false
38,49,54,false
6,20,33,false
58,57,85,false
8,56,90,false
99,37,65,false
74,9,5,false
22,5,2,false
35,61,25,false
67,9,56,false
87,51,93,false
50,84,37,false
55,33,94,false
21,52,38,false
8,28,93,false
22,71,30,false
27,55,39,false
5,82,81,false
13,22,76,false
44,11,40,false
3,79,44,false
12,71,47,false
64,27,10,false
96,95,25,false
29,70,26,false
24,6,22,false
44,96,86,false
2,73,43,false
5,43,46,false
76,48,47,false
7,94,62,false
58,95,58,false
63,59,66,false
19,25,82,false
99,55,31,false
69,84,69,false
68,81,28,false
77,99,39,false
95,68,64,false
78,94,23,false
27,75,96,false
42,37,71,false
64,12,45,false
60,13,18,false
51,54,76,false
33,39,79,false
30,80,78,false
24,93,64,false
62,64,74,false
32,21,74,false
75,18,60,false
3,85,76,false
67,49,83,false
5,18,32,false
3,68,86,false
48,54,12,false
89,40,32,false
5,33,26,false
26,15,52,false
95,56,0,false
57,6,39,false
73,87,21,false
47,30,99,false
53,83,99,true
0,42,20,false
92,12,2,false
99,91,58,false
48,49,15,false
4,58,83,false
58,96,1,false
65,34,23,false
92,82,4,false
19,14,86,false
93,98,8,false
36,83,31,false
2,34,93,false
22,88,59,false
96,72,51,false
6,33,58,false
50,56,59,false
74,37,16,false
92,76,18,false
54,56,30,false
74,89,64,true
88,31,83,false
49,74,61,false
47,45,60,false
68,88,96,false
76,56,70,false
76,17,39,false
88,91,38,false
90,98,84,true
66,15,14,false
20,59,40,false
7,84,18,false
94,5,16,false
84,54,96,true
4,32,53,false
82,63,54,false
38,91,35,false
31,24,11,false
72,32,75,false
1,4,93,false
16,79,51,false
41,96,52,false
91,53,27,false
89,22,0,false
73,15,52,false
74,48,67,false
85,21,28,false
42,59,68,false
96,24,9,false
22,93,57,false
26,79,18,false
0,41,72,false
94,16,51,false
28,63,23,false
64,0,40,false
77,75,28,false
70,31,16,false
36,60,79,false
48,18,21,false
53,7,21,false
39,31,63,false
63,21,33,false
37,92,54,false
39,97,31,false
73,0,24,false
99,6,65,false
86,79,23,false
51,14,34,false
20,49,69,false
83,61,59,false
98,36,85,false
45,2,88,false
43,19,85,false
79,90,2,false
82,48,39,false
91,47,74,false
92,83,78,true
57,17,43,false
71,90,66,false
97,80,19,false
43,8,96,false
40,60,77,false
39,76,92,false
26,96,38,false
13,34,80,false
13,7,4,false
5,30,48,false
17,39,32,false
12,2,23,false
81,65,68,true
96,75,7,false
22,77,85,false
58,56,6,false
84,41,18,false
84,24,81,false
15,95,44,false
69,82,67,true
30,64,54,false
5,0,91,false
51,84,16,false
67,54,28,false
94,79,92,true
29,36,78,false
6,46,2,false
72,48,75,false
86,25,63,false
96,67,52,true
45,62,40,false
13,69,37,false
36,95,92,true
33,66,49,false
50,55,72,false
68,19,97,false
32,21,4,false
57,51,77,false
92,40,55,false
51,93,70,false
64,0,51,false
84,12,89,false
19,23,70,false
54,60,74,false
46,5,69,false
81,85,18,false
73,73,97,true
40,34,81,false
32,69,26,false
41,68,8,false
18,92,57,false
18,14,95,false
54,5,43,false
31,78,73,false
86,56,63,false
57,66,68,false
14,99,55,false
47,55,84,false
35,13,10,false
71,42,38,false
43,10,37,false
75,14,70,false
67,94,36,false
91,53,68,true
95,60,66,false
2,94,25,false
17,80,29,false
91,18,18,false
32,60,76,false
71,0,75,false
93,14,10,false
14,97,57,false
88,9,58,false
98,97,37,false
58,87,14,false
36,74,48,false
59,83,70,false
42,7,50,false
16,13,59,false
64,88,2,false
89,32,79,false
5,40,87,false
96,7,15,false
31,10,31,false
65,32,90,false
78,22,11,false
49,71,97,false
22,2,1,false
94,83,29,false
65,48,14,false
97,15,56,false
33,35,40,false
43,3,78,false
19,92,21,false
90,32,26,false
29,88,14,false
72,28,12,false
65,52,56,false
61,44,32,false
63,67,43,false
85,67,15,false
76,47,7,false
36,69,63,false
37,85,27,false
76,62,93,true
75,84,62,false
90,15,75,false
52,72,3,false
73,17,35,false
26,92,29,false
32,5,27,false
68,20,54,false
93,55,77,false
92,42,19,false
8,76,17,false
5,87,14,false
97,19,20,false
19,42,97,false
20,60,55,false
68,68,15,false
2,97,62,false
27,9,48,false
98,86,10,false
30,83,87,false
64,21,40,false
92,51,2,false
22,87,78,false
21,59,45,false
99,55,17,false
28,31,53,false
31,21,80,false
72,81,50,false
93,45,90,true
54,5,38,false
58,38,11,false
10,81,42,false
47,82,36,false
39,88,97,false
51,66,76,false
91,68,80,true
93,50,96,false
19,24,29,false
95,41,43,false
48,97,62,false
35,88,33,false
30,43,76,false
73,39,68,false
58,22,53,false
33,45,44,false
15,90,56,false
18,28,3,false
30,6,16,false
45,71,49,false
93,52,97,false
7,57,76,false
9,54,28,false
14,76,45,false
31,45,41,false
82,4,3,false
89,77,74,true
46,50,32,false
49,73,18,false
23,52,48,false
96,39,47,false
55,85,84,true
52,36,69,false
14,55,21,false
73,76,88,false
52,4,51,false
10,27,23,false
11,57,45,false
1,42,28,false
83,95,78,true
7,82,37,false
2,24,20,false
27,79,15,false
25,1,86,false
49,45,37,false
46,19,85,false
69,43,64,false
6,73,74,false
73,53,44,false
19,48,72,false
76,46,84,false
14,63,55,false
66,44,90,false
62,78,31,false
32,90,73,false
10,4,33,false
59,16,56,false
13,26,99,false
62,94,6,false
54,45,1,false
77,60,5,false
69,11,54,false
89,20,54,false
62,86,65,false
95,12,69,false
28,34,20,false
24,3,66,false
73,82,1,false
12,37,96,false
49,62,96,false
74,92,10,false
73,54,92,false
77,34,57,false
52,45,62,false
20,72,32,false
93,16,27,false
41,36,99,false
47,87,78,true
27,14,87,false
77,85,47,false
67,13,94,false
96,45,76,true
34,45,67,false
41,0,11,false
72,31,45,false
72,71,4,false
23,60,72,false
59,58,26,false
86,63,45,false
59,22,64,false
51,4,80,false
97,82,95,true
31,31,86,false
53,52,5,false
71,12,11,false
0,14,20,false
26,25,38,false
96,93,97,true
80,51,32,false
68,89,17,false
13,95,90,false
84,76,25,false
43,71,79,false
94,73,94,true
71,64,15,false
72,58,58,false
92,90,69,false
42,42,33,false
